Starting up http-server, serving ./

http-server version: 14.1.1

http-server settings: 
CORS: disabled
Cache: 3600 seconds
Connection Timeout: 120 seconds
Directory Listings: visible
AutoIndex: visible
Serve GZIP Files: false
Serve Brotli Files: false
Default File Extension: none

Available on:
  http://127.0.0.1:8011
  http://122.224.243.126:8011
  http://10.8.0.1:8011
  http://172.16.2.174:8011
Hit CTRL-C to stop the server

[2025-10-20T08:52:34.397Z]  "GET /1_shilliang.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0"
(node:3179827) [DEP0066] DeprecationWarning: OutgoingMessage.prototype._headers is deprecated
(Use `node --trace-deprecation ...` to show where the warning was created)
[2025-10-31T02:34:09.489Z]  "GET /src/shaders/background_pattern.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.496Z]  "GET /src/shaders/circle.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.496Z]  "GET /src/shaders/circle.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.497Z]  "GET /src/shaders/circle.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.497Z]  "GET /src/shaders/circle.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.511Z]  "GET /src/shaders/clipping_mask.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.512Z]  "GET /src/shaders/clipping_mask.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.516Z]  "GET /src/shaders/clipping_mask.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.517Z]  "GET /src/shaders/clipping_mask.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.521Z]  "GET /src/shaders/heatmap.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.522Z]  "GET /src/shaders/heatmap.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.524Z]  "GET /src/shaders/heatmap.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.524Z]  "GET /src/shaders/heatmap.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.531Z]  "GET /src/shaders/heatmap_texture.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.532Z]  "GET /src/shaders/heatmap_texture.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.561Z]  "GET /src/shaders/collision_box.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.562Z]  "GET /src/shaders/collision_box.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.565Z]  "GET /src/shaders/heatmap_texture.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.566Z]  "GET /src/shaders/collision_circle.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.567Z]  "GET /src/shaders/heatmap_texture.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.567Z]  "GET /src/shaders/collision_box.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.568Z]  "GET /src/shaders/collision_circle.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.568Z]  "GET /src/shaders/collision_box.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.571Z]  "GET /src/shaders/collision_circle.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.572Z]  "GET /src/shaders/collision_circle.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.579Z]  "GET /src/shaders/debug.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.579Z]  "GET /src/shaders/debug.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.621Z]  "GET /src/shaders/fill_outline.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.622Z]  "GET /src/shaders/fill_outline.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.626Z]  "GET /src/shaders/fill.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.626Z]  "GET /src/shaders/fill_outline.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.627Z]  "GET /src/shaders/debug.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.627Z]  "GET /src/shaders/fill_outline_pattern.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.627Z]  "GET /src/shaders/fill.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.628Z]  "GET /src/shaders/fill_outline.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.628Z]  "GET /src/shaders/debug.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.628Z]  "GET /src/shaders/fill_outline_pattern.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.628Z]  "GET /src/shaders/fill.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.629Z]  "GET /src/shaders/fill.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.661Z]  "GET /src/shaders/fill_extrusion.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.661Z]  "GET /src/shaders/fill_extrusion.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.671Z]  "GET /src/shaders/fill_pattern.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.671Z]  "GET /src/shaders/fill_extrusion_pattern.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.672Z]  "GET /src/shaders/fill_extrusion.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.672Z]  "GET /src/shaders/fill_pattern.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.672Z]  "GET /src/shaders/fill_pattern.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.672Z]  "GET /src/shaders/fill_extrusion_pattern.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.673Z]  "GET /src/shaders/fill_extrusion.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.673Z]  "GET /src/shaders/fill_pattern.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.674Z]  "GET /src/shaders/fill_outline_pattern.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.675Z]  "GET /src/shaders/fill_outline_pattern.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.718Z]  "GET /src/shaders/hillshade_prepare.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.719Z]  "GET /src/shaders/hillshade_prepare.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.721Z]  "GET /src/shaders/hillshade_prepare.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.721Z]  "GET /src/shaders/fill_extrusion_pattern.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.722Z]  "GET /src/shaders/hillshade.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.722Z]  "GET /src/shaders/hillshade.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.722Z]  "GET /src/shaders/line.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.723Z]  "GET /src/shaders/hillshade_prepare.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.723Z]  "GET /src/shaders/fill_extrusion_pattern.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.723Z]  "GET /src/shaders/hillshade.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.723Z]  "GET /src/shaders/hillshade.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.723Z]  "GET /src/shaders/line.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.771Z]  "GET /src/shaders/line.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.771Z]  "GET /src/shaders/line_gradient.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.772Z]  "GET /src/shaders/line.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.772Z]  "GET /src/shaders/line_gradient.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.781Z]  "GET /src/shaders/line_pattern.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.782Z]  "GET /src/shaders/line_gradient.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.782Z]  "GET /src/shaders/line_pattern.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.783Z]  "GET /src/shaders/line_pattern.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.783Z]  "GET /src/shaders/line_gradient.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.783Z]  "GET /src/shaders/line_pattern.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.784Z]  "GET /src/shaders/line_sdf.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.784Z]  "GET /src/shaders/line_sdf.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.807Z]  "GET /src/shaders/line_sdf.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.808Z]  "GET /src/shaders/line_sdf.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.811Z]  "GET /src/shaders/raster.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.811Z]  "GET /src/shaders/raster.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.812Z]  "GET /src/shaders/raster.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.812Z]  "GET /src/shaders/raster.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.819Z]  "GET /src/shaders/symbol_icon.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.819Z]  "GET /src/shaders/symbol_icon.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.821Z]  "GET /src/shaders/symbol_icon.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.821Z]  "GET /src/shaders/symbol_sdf.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.821Z]  "GET /src/shaders/symbol_icon.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.822Z]  "GET /src/shaders/symbol_sdf.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.846Z]  "GET /src/shaders/symbol_sdf.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.846Z]  "GET /src/shaders/symbol_sdf.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.851Z]  "GET /src/shaders/symbol_text_and_icon.fragment.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.851Z]  "GET /src/shaders/symbol_text_and_icon.vertex.glsl.g.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.852Z]  "GET /src/shaders/symbol_text_and_icon.fragment.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.852Z]  "GET /src/shaders/symbol_text_and_icon.vertex.glsl.g.ts" Error (404): "Not found"
[2025-10-31T02:34:09.858Z]  "GET /src/render/program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.859Z]  "GET /src/render/program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.866Z]  "GET /src/render/program/pattern.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.867Z]  "GET /src/render/program/pattern.ts" Error (404): "Not found"
[2025-10-31T02:34:09.871Z]  "GET /src/render/vertex_array_object.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.871Z]  "GET /src/render/vertex_array_object.ts" Error (404): "Not found"
[2025-10-31T02:34:09.886Z]  "GET /src/render/program/fill_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.887Z]  "GET /src/render/program/fill_extrusion_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.887Z]  "GET /src/render/program/fill_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.887Z]  "GET /src/render/program/fill_extrusion_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.891Z]  "GET /src/render/program/circle_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.892Z]  "GET /src/render/program/circle_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.894Z]  "GET /src/render/program/collision_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.894Z]  "GET /src/render/program/collision_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.896Z]  "GET /src/render/program/debug_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.896Z]  "GET /src/render/program/debug_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.906Z]  "GET /src/render/program/clipping_mask_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.906Z]  "GET /src/render/program/clipping_mask_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.921Z]  "GET /src/render/program/heatmap_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.922Z]  "GET /src/render/program/heatmap_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.924Z]  "GET /src/render/program/hillshade_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.925Z]  "GET /src/render/program/hillshade_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.926Z]  "GET /src/render/program/line_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.926Z]  "GET /src/render/program/symbol_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.926Z]  "GET /src/render/program/raster_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.927Z]  "GET /src/render/program/line_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.927Z]  "GET /src/render/program/symbol_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.927Z]  "GET /src/render/program/raster_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.941Z]  "GET /src/render/program/background_program.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.941Z]  "GET /src/render/program/background_program.ts" Error (404): "Not found"
[2025-10-31T02:34:09.951Z]  "GET /src/render/program/program_uniforms.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.952Z]  "GET /src/render/program/program_uniforms.ts" Error (404): "Not found"
[2025-10-31T02:34:09.961Z]  "GET /src/gl/index_buffer.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.962Z]  "GET /src/gl/index_buffer.ts" Error (404): "Not found"
[2025-10-31T02:34:09.964Z]  "GET /src/gl/vertex_buffer.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.965Z]  "GET /src/gl/vertex_buffer.ts" Error (404): "Not found"
[2025-10-31T02:34:09.971Z]  "GET /src/gl/framebuffer.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.971Z]  "GET /src/gl/value.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.972Z]  "GET /src/gl/framebuffer.ts" Error (404): "Not found"
[2025-10-31T02:34:09.972Z]  "GET /src/gl/value.ts" Error (404): "Not found"
[2025-10-31T02:34:09.976Z]  "GET /src/gl/color_mode.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.977Z]  "GET /src/gl/color_mode.ts" Error (404): "Not found"
[2025-10-31T02:34:09.986Z]  "GET /src/gl/context.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.987Z]  "GET /src/gl/context.ts" Error (404): "Not found"
[2025-10-31T02:34:09.991Z]  "GET /src/gl/depth_mode.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:09.991Z]  "GET /src/gl/depth_mode.ts" Error (404): "Not found"
[2025-10-31T02:34:10.004Z]  "GET /src/gl/stencil_mode.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:10.004Z]  "GET /src/gl/stencil_mode.ts" Error (404): "Not found"
[2025-10-31T02:34:10.006Z]  "GET /src/render/draw_collision_debug.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:10.006Z]  "GET /src/gl/cull_face_mode.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
[2025-10-31T02:34:10.007Z]  "GET /src/render/draw_collision_debug.ts" Error (404): "Not found"
[2025-10-31T02:34:10.007Z]  "GET /src/gl/cull_face_mode.ts" Error (404): "Not found"
