RCID	LON	LAT	symbol
2172	124.1931667	39.83875	BOYSPR61.png
2173	124.2014722	39.8430278	BOYSPR60.png
2174	124.2108889	39.8483889	BOYSPR61.png
2175	124.2152222	39.8559167	BOYSPR61.png
2176	124.2162222	39.8584444	BOYSPR61.png
2178	124.1825833	39.8384167	BOYSPR61.png
2179	124.165331	39.783303	BOYSPR61.png
5071	124.1795	39.8416667	BOYSPR60.png
5074	124.1611944	39.7835278	null
2149	124.065305	39.642972	null
7654	123.1991667	39.4435	null
7655	123.1591667	39.4433333	null
7656	123.1661667	39.4678333	null
7657	123.1721667	39.4923333	null
4854	123.097203	39.477938	BOYSPR61.png
4855	123.086417	39.487279	BOYSPR61.png
4856	123.06932	39.513134	BOYSPR61.png
4857	123.063186	39.529526	BOYSPR61.png
4858	123.057048	39.545917	BOYSPR61.png
4859	123.050926	39.562253	BOYSPR61.png
4860	123.035112	39.566856	BOYSPR60.png
4861	123.035937	39.568109	BOYSPR61.png
4862	123.020598	39.572583	BOYSPR60.png
4863	123.005737	39.578444	BOYSPR60.png
4864	123.005868	39.579972	BOYSPR61.png
4865	122.98636	39.582019	BOYSPR60.png
4866	122.986057	39.583517	BOYSPR61.png
4867	123.075436	39.496785	BOYSPR61.png
4868	123.021482	39.573836	BOYSPR61.png
4871	122.966664	39.580386	null
4872	122.968247	39.571858	BOYSPR61.png
4873	122.969664	39.571914	BOYSPR60.png
4874	122.971053	39.563858	BOYSPR61.png
4875	123.077801	39.491998	null
4876	123.069468	39.484054	BOYSPR61.png
4877	123.0713243	39.4837345	BOYSPR60.png
4878	123.065607	39.473443	BOYSPR61.png
4879	123.067329	39.473554	BOYSPR60.png
4880	123.075801	39.458805	BOYSPR61.png
4881	123.077884	39.458388	BOYSPR60.png
4882	123.071857	39.452249	BOYSPR61.png
4883	123.075079	39.452249	BOYSPR60.png
4884	123.071051	39.500943	null
4885	123.063884	39.499332	BOYSPR60.png
4886	122.960053	39.58008	BOYSPR60.png
4887	122.968465	39.583443	BOYSPR61.png
4888	122.9618123	39.5901631	BOYSPR61.png
4889	122.959994	39.590133	BOYSPR60.png
4890	122.9614641	39.5966474	BOYSPR61.png
4891	122.959993	39.594942	BOYSPR60.png
4892	122.956241	39.582552	BOYSPR60.png
4893	122.957464	39.60008	BOYSPR60.png
7667	122.9522222	39.6023333	BOYSPR60.png
2329	123.1736667	39.5168333	null
2330	123.2108333	39.5163333	null
2331	123.2351667	39.5166667	null
1137	123.237594	39.588648	BOYSPR60.png
1138	123.234002	39.603874	BOYSPR61.png
1139	123.239934	39.589211	BOYSPR61.png
1140	123.243513	39.573981	BOYSPR60.png
1141	123.23167	39.603311	BOYSPR60.png
1142	123.22808	39.618539	BOYSPR61.png
1143	123.225747	39.617975	BOYSPR60.png
1144	123.222152	39.633201	BOYSPR61.png
1145	123.219818	39.63264	BOYSPR60.png
1146	123.216226	39.647866	BOYSPR61.png
1147	123.213888	39.647301	BOYSPR60.png
1148	123.215418	39.654524	BOYSPR61.png
1149	123.209389	39.653693	BOYSPR60.png
1150	123.245846	39.574545	BOYSPR61.png
1186	123.208832	39.655691	null
1187	123.208693	39.657052	null
8193	122.669027	39.140413	BOYSPR61.png
8194	122.731082	39.04997	BOYSPR61.png
13202	122.50436	39.303163	BOYSPR60.png
13203	122.54338	39.24863	BOYSPR60.png
13204	122.642004	39.169704	BOYSPR60.png
13205	122.647583	39.171259	BOYSPR61.png
13206	122.630852	39.185811	BOYSPR60.png
13207	122.636282	39.187632	BOYSPR61.png
13208	122.49532	39.306515	BOYSPR60.png
13209	122.485566	39.280204	BOYSPR61.png
13210	122.486402	39.273629	BOYSPR60.png
13211	122.498844	39.268049	BOYSPR60.png
13212	122.514292	39.267719	BOYSPR61.png
13213	122.511873	39.262291	BOYSPR60.png
13214	122.5313056	39.2601944	BOYSPR61.png
13215	122.5259722	39.2563889	BOYSPR60.png
13216	122.55068	39.251455	BOYSPR61.png
13217	122.503155	39.272439	BOYSPR61.png
13239	122.625194	39.220319	null
12855	122.460964	39.32502	BOYSPR61.png
12856	122.422964	39.341326	BOYSPR61.png
12857	122.420076	39.336909	BOYSPR60.png
12858	122.458047	39.320659	BOYSPR60.png
12869	122.664988	39.137301	BOYSPR60.png
12870	122.653266	39.15394	BOYSPR60.png
12875	122.658183	39.156301	BOYSPR61.png
12878	122.370715	39.160301	BOYSPR61.png
12879	122.367604	39.148051	BOYSPR60.png
12880	122.362993	39.275493	BOYSPR61.png
12881	122.42952	39.29691	BOYSPR60.png
12882	122.273773	39.243716	BOYSPR61.png
12884	122.318438	39.257577	BOYSPR60.png
12885	122.228857	39.224744	BOYSPR60.png
12886	122.271828	39.094802	BOYSPR60.png
12887	122.291022	39.103441	BOYSPR60.png
12888	122.310161	39.112052	BOYSPR60.png
12889	122.329355	39.120718	BOYSPR60.png
12890	122.348549	39.129329	BOYSPR60.png
12891	122.367854	39.137912	BOYSPR60.png
12892	122.392409	39.261633	BOYSPR61.png
12893	122.39977	39.241744	BOYSPR60.png
12894	122.40252	39.221272	BOYSPR61.png
12895	122.061248	39.086997	BOYSPR61.png
12896	122.375167	39.154609	BOYSPR61.png
12916	122.372604	39.351909	null
12917	122.374326	39.338742	null
5983	121.709474	38.997316	null
6343	121.876337	39.004697	null
6344	122.015525	38.991113	null
6345	121.770741	38.93027	null
6346	121.770801	38.954614	null
13530	121.6933333	38.8533333	null
5976	121.867966	39.023079	BOYSPR61.png
5977	121.755264	39.015859	BOYSPR60.png
5978	121.893389	39.005949	null
5979	121.902658	39.003567	BOYSPR61.png
5980	121.765695	39.00169	BOYSPR60.png
5981	121.680211	39.001223	null
5982	121.768446	39.000828	BOYSPR61.png
5984	121.918527	38.995193	BOYSPR61.png
5985	121.941803	38.994169	BOYSPR61.png
5986	121.966803	38.993141	BOYSPR61.png
5987	121.991053	38.992113	BOYSPR61.png
5988	121.899933	38.986588	null
5989	121.781051	38.983774	BOYSPR61.png
5990	121.779885	38.981469	BOYSPR60.png
5991	121.920313	38.970774	BOYSPR60.png
5992	121.798829	38.969663	BOYSPR61.png
5993	121.785884	38.963275	BOYSPR60.png
5994	121.78819	38.963164	BOYSPR61.png
5995	121.660815	38.961874	BOYSPR61.png
5996	121.655395	38.961821	BOYSPR60.png
5997	121.791023	38.961191	BOYSPR60.png
5998	121.675485	38.956592	BOYSPR61.png
5999	121.693078	38.956587	BOYSPR61.png
6000	121.886413	38.94703	BOYSPR61.png
6001	121.68044	38.932308	BOYSPR60.png
6002	121.70387	38.925626	BOYSPR60.png
6003	121.809357	38.945803	BOYSPR61.png
6004	121.819856	38.958553	BOYSPR61.png
6005	121.857494	39.029329	BOYSPR61.png
6006	121.874716	39.019024	BOYSPR61.png
6007	121.839606	38.946081	BOYSPR60.png
6008	121.789051	38.977997	BOYSPR60.png
6009	121.756867	39.016553	BOYSPR61.png
6010	121.864763	39.022052	null
6011	121.665853	38.970285	BOYSPR61.png
6012	121.681227	38.993442	BOYSPR61.png
6013	121.681251	39.00656	BOYSPR60.png
6014	121.628585	38.948912	BOYSPR61.png
6015	121.928257	38.999115	BOYSPR60.png
6016	121.920176	39.006548	BOYSPR61.png
6017	121.905604	39.010028	BOYSPR60.png
6018	121.710523	38.956586	BOYSPR61.png
6019	121.728023	38.956586	BOYSPR61.png
6020	121.745494	38.95658	BOYSPR61.png
6021	121.903302	38.956391	BOYSPR60.png
6022	121.873496	38.933641	BOYSPR60.png
6023	121.894413	38.933613	BOYSPR60.png
6024	121.681413	38.866089	BOYSPR61.png
6025	121.678811	38.865912	BOYSPR60.png
6026	121.671942	38.987274	BOYSPR60.png
6027	121.667248	38.996746	null
6028	121.910557	38.996568	BOYSPR60.png
6029	121.847911	39.029829	BOYSPR60.png
6030	121.66597	39.000968	BOYSPR61.png
6031	121.65822	39.003996	BOYSPR60.png
6032	121.672692	38.99533	BOYSPR61.png
6033	121.695256	39.014202	BOYSPR60.png
6034	121.92001	38.93349	BOYSPR61.png
6035	121.920091	38.945584	BOYSPR61.png
6036	121.920188	38.962552	BOYSPR61.png
6037	121.903145	39.014767	BOYSPR61.png
6038	121.888936	39.017026	BOYSPR61.png
6039	121.891595	39.012496	BOYSPR60.png
6040	121.750885	39.025024	BOYSPR61.png
6041	121.754114	39.02061	BOYSPR61.png
6042	121.850939	39.029135	BOYSPR60.png
6043	121.844717	39.034996	BOYSPR61.png
6044	121.849266	39.034273	BOYSPR61.png
6377	122.038202	38.955204	null
6347	121.664192	38.983885	null
6348	121.985492	38.966913	null
6349	121.980755	38.963454	null
6350	121.8658	38.903415	null
6351	121.865327	38.882887	null
6352	121.891466	38.957886	null
6353	121.840833	38.866948	null
6354	121.918494	38.966469	null
6355	121.664156	38.95663	null
6356	122.06663	39.079912	null
6357	121.983957	38.95558	null
6358	121.855856	39.023051	null
1149	121.15099	38.550497	null
2003	121.049996	38.849998	null
2012	121.121189	38.794583	BOYSPR61.png
2013	121.08169	38.788805	BOYSPR61.png
2014	121.099384	38.78886	BOYSPR61.png
2015	121.11705	38.788916	BOYSPR61.png
2016	121.11805	38.796833	BOYSPR60.png
2921	121.278722	39.503887	BOYSPR61.png
2922	121.272062	39.49911	BOYSPR60.png
2923	121.274805	39.494193	BOYSPR61.png
2924	121.270644	39.488583	BOYSPR60.png
2925	121.301166	39.487248	BOYSPR60.png
2926	121.2737	39.486275	BOYSPR61.png
2927	121.30313	39.484055	BOYSPR61.png
2928	121.285893	39.482666	BOYSPR60.png
2929	121.287416	39.4795	BOYSPR61.png
2930	121.266169	39.479473	BOYSPR60.png
2931	121.272701	39.478917	null
2932	121.271748	39.474944	BOYSPR61.png
2933	121.256475	39.473138	BOYSPR60.png
2934	121.245026	39.468776	BOYSPR60.png
2935	121.23331	39.464472	BOYSPR60.png
2936	121.261826	39.475869	BOYSPR60.png
2937	121.271439	39.49378	BOYSPR60.png
2938	121.26925	39.48392	BOYSPR60.png
2939	121.328631	39.497299	BOYSPR61.png
2940	121.350197	39.508498	BOYSPR61.png
2941	121.326302	39.499998	BOYSPR60.png
2942	121.338799	39.50647	BOYSPR60.png
2943	121.353548	39.514137	BOYSPR60.png
2944	121.360412	39.510887	BOYSPR61.png
2945	121.375965	39.514165	BOYSPR60.png
2946	121.368773	39.510915	BOYSPR61.png
2947	121.387357	39.507915	BOYSPR60.png
2948	121.379411	39.508277	BOYSPR61.png
2949	121.390356	39.502304	BOYSPR61.png
2950	121.401299	39.496304	BOYSPR61.png
2849	121.275839	39.508389	null
2850	121.406883	39.500667	null
1770	121.266037	39.591578	BOYSPR61.png
1771	121.245624	39.591103	BOYSPR61.png
1772	121.235491	39.58941	BOYSPR61.png
1773	121.241106	39.582623	BOYSPR60.png
1774	121.257624	39.60042	BOYSPR60.png
1775	121.275691	39.588582	BOYSPR60.png
1776	121.268294	39.585651	BOYSPR60.png
1777	121.278115	39.589659	BOYSPR60.png
1778	121.241752	39.579075	BOYSPR61.png
1795	121.145527	39.597304	null
1792	121.280416	39.600465	null
1793	121.286497	39.594693	null
1794	121.284411	39.593503	null
14343	121.7652222	40.5321111	null
10126	122.223767	40.682822	BOYSPR60.png
4392	121.988484	40.377255	null
4078	121.712751	40.198923	BOYSPR60.png
4079	121.702206	40.187738	BOYSPR61.png
4080	121.685698	40.182206	BOYSPR60.png
4081	121.675153	40.171012	BOYSPR61.png
4082	121.658656	40.165484	BOYSPR60.png
4084	121.924744	40.305053	BOYSPR60.png
4086	121.937271	40.30019	BOYSPR61.png
4090	121.913688	40.298774	BOYSPR61.png
4091	121.896966	40.29869	BOYSPR60.png
4095	121.861522	40.290357	BOYSPR60.png
4096	121.876328	40.290274	BOYSPR61.png
4098	121.853495	40.281052	BOYSPR61.png
4099	121.837217	40.275302	BOYSPR60.png
4100	121.826245	40.264469	BOYSPR61.png
4101	121.810134	40.258552	BOYSPR60.png
4102	121.874137	40.217149	BOYSPR60.png
4103	121.839354	40.216816	BOYSPR60.png
4104	121.804616	40.216123	BOYSPR60.png
4105	121.769864	40.215814	BOYSPR60.png
4106	121.739584	40.215482	BOYSPR60.png
4109	121.85683	40.21276	BOYSPR61.png
4110	121.822056	40.212649	BOYSPR61.png
4114	121.646793	40.158181	BOYSPR60.png
4115	121.726343	40.207327	BOYSPR60.png
4116	121.86497	40.285672	BOYSPR61.png
4117	121.925344	40.299438	BOYSPR61.png
4118	122.116177	40.343635	BOYSPR60.png
4119	122.088037	40.359277	BOYSPR60.png
4120	122.072259	40.365664	BOYSPR61.png
4121	122.100844	40.349795	BOYSPR61.png
4122	122.128041	40.330801	BOYSPR61.png
4123	121.977652	40.400662	BOYSPR61.png
4124	121.649757	40.155311	BOYSPR61.png
4128	121.802968	40.373217	BOYSPR61.png
4129	121.799357	40.375967	BOYSPR60.png
4130	121.799051	40.247858	BOYSPR61.png
4131	121.783024	40.241858	BOYSPR60.png
4132	121.771913	40.231164	BOYSPR61.png
4133	121.755941	40.225164	BOYSPR60.png
4135	121.787318	40.212288	BOYSPR61.png
4136	121.75669	40.212013	BOYSPR61.png
4137	121.729279	40.204455	BOYSPR61.png
4139	121.756656	40.215673	BOYSPR60.png
4140	121.742974	40.208285	BOYSPR61.png
4141	121.758389	40.222922	BOYSPR61.png
4142	121.85085	40.28368	BOYSPR60.png
4143	121.876725	40.294047	BOYSPR60.png
4144	122.059429	40.375128	BOYSPR60.png
4145	122.043682	40.381523	BOYSPR61.png
4146	122.030651	40.391081	BOYSPR60.png
4147	122.010513	40.393494	BOYSPR61.png
4148	121.994179	40.399019	BOYSPR60.png
4151	121.815385	40.382828	BOYSPR61.png
4152	121.811801	40.38555	BOYSPR60.png
4153	121.827829	40.392411	BOYSPR61.png
4154	121.824218	40.395133	BOYSPR60.png
4155	121.840273	40.401994	BOYSPR61.png
4156	121.836662	40.404717	BOYSPR60.png
6776	121.7694722	40.2335278	BOYSPR60.png
6777	121.7965556	40.2502222	BOYSPR60.png
6782	121.8236944	40.2669167	BOYSPR60.png
6783	121.9123056	40.3021944	BOYSPR60.png
6789	121.7854722	40.2395278	BOYSPR61.png
6790	121.8126111	40.2561944	BOYSPR61.png
6795	121.8398889	40.27275	BOYSPR61.png
6796	121.8983056	40.29525	BOYSPR61.png
4448	121.812409	40.203964	null
4450	122.080019	40.349745	null
6720	121.9158611	40.3373333	null
4387	121.7814	40.198649	null
4388	121.72495	40.129485	null
4390	121.746357	40.21547	null
6261	122.063498	40.307859	BOYSPR60.png
6262	121.938983	40.303739	BOYSPR60.png
6263	122.05572	40.302304	BOYSPR60.png
6264	121.95575	40.302132	BOYSPR60.png
6265	121.97675	40.300116	BOYSPR60.png
6266	122.056998	40.299415	BOYSPR61.png
6267	122.046582	40.299394	BOYSPR60.png
6268	122.073109	40.298443	BOYSPR61.png
6269	121.95511	40.298295	BOYSPR61.png
6270	121.99775	40.298062	BOYSPR60.png
6271	122.034331	40.297582	BOYSPR60.png
6272	122.048248	40.296665	BOYSPR61.png
6273	121.976087	40.296205	BOYSPR61.png
6274	122.07622	40.295943	null
6275	122.022054	40.295749	null
6276	121.99704	40.294019	BOYSPR61.png
6277	122.063303	40.292999	null
6278	122.060609	40.292832	null
6279	122.021804	40.291582	BOYSPR61.png
6280	122.039109	40.28986	BOYSPR61.png
6281	122.054248	40.288332	BOYSPR61.png
6282	122.066081	40.28711	BOYSPR61.png
6283	122.076025	40.28311	BOYSPR61.png
6284	122.06697	40.299998	BOYSPR61.png
6293	122.040026	40.294026	null
8434	121.891547	40.217308	BOYSPR60.png
8435	121.8916	40.213065	BOYSPR61.png
8436	121.908874	40.217488	BOYSPR60.png
8437	121.908946	40.213273	BOYSPR61.png
8438	121.926338	40.21344	BOYSPR61.png
8439	121.926253	40.217657	BOYSPR60.png
8440	121.941748	40.213303	BOYSPR61.png
8441	121.941664	40.217998	BOYSPR60.png
8442	121.959052	40.218803	BOYSPR60.png
8443	121.968436	40.218889	BOYSPR60.png
8444	121.976274	40.218751	BOYSPR60.png
8445	121.955188	40.206555	BOYSPR61.png
8446	121.96855	40.210891	BOYSPR61.png
8498	121.990192	40.216471	null
8499	121.990248	40.213166	null
4700	121.989941	40.596051	null
4704	121.994857	40.599884	null
4705	121.990552	40.601357	null
6483	121.7930278	40.5145833	null
4271	122.131756	40.660375	BOYSPR60.png
4272	122.015924	40.532146	BOYSPR61.png
4273	122.014322	40.539256	BOYSPR60.png
4274	122.029938	40.536822	BOYSPR61.png
4276	122.1482	40.635357	BOYSPR61.png
4277	122.1474444	40.6499722	BOYSPR60.png
4278	122.146465	40.670371	BOYSPR60.png
4279	122.149298	40.70036	BOYSPR61.png
4280	122.154652	40.706922	BOYSPR61.png
4281	122.16361	40.70841	BOYSPR61.png
4282	122.176772	40.699153	BOYSPR60.png
4288	122.048262	40.542049	BOYSPR61.png
4289	122.062569	40.547912	BOYSPR60.png
4290	122.079406	40.558522	BOYSPR61.png
4291	122.1493333	40.6489722	BOYSPR61.png
4292	122.151742	40.683662	BOYSPR61.png
4295	121.891942	40.766942	BOYSPR61.png
4301	121.946026	40.56336	BOYSPR61.png
4302	121.941048	40.564234	BOYSPR60.png
4303	121.949923	40.576593	BOYSPR61.png
4304	121.944971	40.57746	BOYSPR60.png
4305	121.953815	40.589829	BOYSPR61.png
4309	122.087403	40.570746	BOYSPR60.png
4310	122.111017	40.592024	BOYSPR61.png
4311	122.108568	40.592825	BOYSPR60.png
4312	122.112795	40.606275	BOYSPR60.png
4313	122.1491944	40.6414167	BOYSPR60.png
4322	122.0740278	40.5555	BOYSPR60.png
4329	122.1299444	40.6280278	BOYSPR61.png
4331	121.948902	40.590675	BOYSPR60.png
4332	121.957706	40.60306	BOYSPR61.png
4333	121.952732	40.603884	BOYSPR60.png
4342	121.890073	40.440334	BOYSPR61.png
4343	121.886478	40.443082	BOYSPR60.png
4344	121.902536	40.449916	BOYSPR61.png
4345	121.90191	40.45497	BOYSPR60.png
4346	121.915597	40.459977	BOYSPR61.png
4347	121.921622	40.498068	BOYSPR60.png
4348	121.930496	40.510443	BOYSPR61.png
4349	121.925518	40.51128	BOYSPR60.png
4350	121.934355	40.523664	BOYSPR61.png
4351	121.929401	40.524543	BOYSPR60.png
4359	121.852721	40.411582	BOYSPR61.png
4360	121.84911	40.414332	BOYSPR60.png
4361	121.865165	40.421165	BOYSPR61.png
4362	121.861554	40.423915	BOYSPR60.png
4363	121.907943	40.463309	BOYSPR60.png
4364	121.918833	40.470749	BOYSPR61.png
4365	121.913859	40.471584	BOYSPR60.png
4366	121.922705	40.483978	BOYSPR61.png
4367	121.917756	40.484834	BOYSPR60.png
4368	121.926583	40.497192	BOYSPR61.png
4369	121.938245	40.536914	BOYSPR61.png
4370	121.933274	40.537754	BOYSPR60.png
4371	121.942122	40.550147	BOYSPR61.png
4372	121.937157	40.550973	BOYSPR60.png
4374	121.877609	40.430748	BOYSPR61.png
4375	121.874026	40.433498	BOYSPR60.png
4686	121.920294	40.600343	null
445	122.023969	40.65061	null
446	122.014136	40.634221	null
447	121.985575	40.621406	null
448	122.00433	40.617833	null
259	121.921646	40.743664	BOYSPR61.png
260	121.947741	40.706722	BOYSPR61.png
261	122.012858	40.680054	BOYSPR61.png
262	121.9855556	40.6785556	BOYSPR60.png
263	121.987747	40.676832	BOYSPR61.png
264	122.008691	40.675332	BOYSPR61.png
265	121.991747	40.67211	BOYSPR60.png
266	121.979578	40.671582	BOYSPR60.png
267	122.003302	40.669054	BOYSPR61.png
268	121.992997	40.667304	BOYSPR61.png
269	121.982997	40.665693	BOYSPR61.png
271	122.079143	40.663663	BOYSPR60.png
272	122.104096	40.663659	BOYSPR60.png
274	122.067471	40.660336	BOYSPR60.png
275	121.9765556	40.6608056	BOYSPR61.png
276	122.111662	40.653888	BOYSPR60.png
277	122.075829	40.651943	BOYSPR60.png
280	121.9655	40.6295278	BOYSPR61.png
281	122.025795	40.630329	BOYSPR60.png
282	121.9566389	40.6171389	BOYSPR60.png
283	121.9616111	40.6162778	BOYSPR61.png
285	121.9620556	40.6419444	BOYSPR60.png
286	121.9730833	40.6844444	BOYSPR60.png
287	121.9735278	40.6957778	BOYSPR61.png
288	121.972	40.7052778	BOYSPR61.png
289	121.9828611	40.722	BOYSPR61.png
290	121.9740278	40.7172222	BOYSPR60.png
291	121.9726389	40.6538889	BOYSPR61.png
292	121.9635556	40.6535833	BOYSPR60.png
294	121.9655278	40.6649167	BOYSPR60.png
295	121.9790278	40.6844444	BOYSPR61.png
296	121.9713889	40.6773889	BOYSPR60.png
297	121.9815556	40.726	BOYSPR60.png
298	121.97625	40.7143056	BOYSPR61.png
299	121.9893889	40.7296111	BOYSPR61.png
300	121.9643611	40.7059444	BOYSPR60.png
2211	121.9605278	40.6303611	BOYSPR60.png
2218	121.9694167	40.64275	BOYSPR61.png
2221	122.1218333	40.6234444	BOYSPR61.png
440	121.983331	40.671749	null
441	122.054131	40.648659	null
442	121.959108	40.641471	null
444	121.951504	40.621487	null
2215	121.9718056	40.6690278	null
13199	121.001498	40.750024	BOYSPR61.png
13200	121.001331	40.747997	BOYSPR60.png
13201	120.981943	40.750108	BOYSPR61.png
13202	120.981915	40.748219	BOYSPR60.png
13203	121.008081	40.669137	BOYSPR61.png
13204	121.005665	40.667831	BOYSPR60.png
13205	120.994665	40.679359	BOYSPR60.png
13206	120.997748	40.68022	BOYSPR61.png
13207	120.984387	40.690081	BOYSPR61.png
13208	120.982332	40.68847	BOYSPR60.png
13209	120.968832	40.698386	BOYSPR60.png
13210	121.026192	40.645804	BOYSPR60.png
13211	121.018331	40.658109	BOYSPR61.png
13212	121.015942	40.656804	BOYSPR60.png
13213	120.970887	40.700025	BOYSPR61.png
13214	121.028611	40.64711	BOYSPR61.png
13215	121.07133	40.601277	BOYSPR61.png
13216	121.071525	40.596888	BOYSPR60.png
13217	121.059358	40.614027	BOYSPR61.png
13218	121.056941	40.612721	BOYSPR60.png
13219	121.049108	40.625054	BOYSPR61.png
13220	121.046692	40.623749	BOYSPR60.png
13221	121.038858	40.636082	BOYSPR61.png
13222	121.036442	40.634776	BOYSPR60.png
13773	121.0750278	40.5810278	BOYSPR60.png
13776	121.0765833	40.6006389	BOYSPR61.png
13777	121.0736389	40.6181667	BOYSPR61.png
13780	121.06875	40.6179444	BOYSPR60.png
13781	121.0707222	40.6357222	BOYSPR61.png
13784	121.0657778	40.6355278	BOYSPR60.png
13785	121.0677778	40.65325	BOYSPR61.png
13788	121.0628056	40.6531111	BOYSPR60.png
13789	121.0648611	40.6707778	BOYSPR61.png
13792	121.0598056	40.6706667	BOYSPR60.png
13793	121.0619167	40.6883056	BOYSPR61.png
13796	121.0568333	40.68825	BOYSPR60.png
4576	121.0694167	40.7938333	BOYSPR61.png
4577	121.064	40.7893333	BOYSPR61.png
4580	121.0651944	40.8013333	null
4581	121.0661944	40.7918889	BOYSPR61.png
4582	121.046332	40.733027	BOYSPR61.png
4583	121.040749	40.732999	null
4584	121.035499	40.74386	BOYSPR61.png
4585	121.03386	40.74286	BOYSPR60.png
4586	121.03011	40.745665	BOYSPR60.png
4587	121.02986	40.749499	BOYSPR61.png
4588	121.025499	40.747388	BOYSPR60.png
4589	121.020638	40.749693	BOYSPR61.png
4590	121.02061	40.747999	BOYSPR60.png
4591	121.030388	40.734943	BOYSPR60.png
4592	121.025305	40.736582	BOYSPR61.png
4593	121.025277	40.734999	BOYSPR60.png
4594	121.04286	40.736499	BOYSPR61.png
4595	121.048082	40.792942	BOYSPR61.png
4596	121.041055	40.796137	BOYSPR60.png
4597	121.044054	40.797442	BOYSPR61.png
4598	121.03811	40.798609	BOYSPR60.png
4599	121.036444	40.805442	BOYSPR60.png
4600	121.046636	40.785526	BOYSPR60.png
4601	121.041997	40.786221	BOYSPR60.png
4602	121.05794	40.739809	BOYSPR61.png
4603	121.059693	40.753251	BOYSPR61.png
4604	121.061726	40.775471	BOYSPR61.png
4605	121.054832	40.776776	BOYSPR60.png
4606	121.051277	40.782804	null
4607	121.033138	40.789276	BOYSPR61.png
4608	121.029415	40.786444	BOYSPR60.png
4609	121.018221	40.787026	BOYSPR60.png
4610	121.0505	40.724807	BOYSPR60.png
4611	121.056079	40.724891	BOYSPR61.png
4612	121.055665	40.785915	BOYSPR61.png
4613	121.052526	40.740222	BOYSPR60.png
4614	121.054277	40.753665	BOYSPR60.png
4615	121.056415	40.77003	null
6089	121.0589722	40.7058611	BOYSPR61.png
6092	121.0538333	40.7058333	BOYSPR60.png
6095	121.0631389	40.7863889	BOYSPR61.png
6098	121.0680278	40.7960833	BOYSPR60.png
6100	121.0641389	40.7939722	null
6101	121.0605	40.79425	BOYSPR60.png
6102	121.0609167	40.7976944	BOYSPR60.png
4767	121.040305	40.736443	null
4768	121.04711	40.789137	null
4769	121.058528	40.781083	null
367	120.052261	40.064232	null
370	120.04769	40.078131	null
347	120.127579	40.073525	BOYSPR61.png
348	120.117885	40.070803	BOYSPR60.png
349	120.127051	40.06797	BOYSPR61.png
350	120.124579	40.067136	BOYSPR60.png
351	120.134162	40.05672	BOYSPR61.png
352	120.131746	40.055803	BOYSPR60.png
353	120.141329	40.045359	BOYSPR61.png
354	120.138912	40.04447	BOYSPR60.png
355	120.045829	40.003	BOYSPR61.png
356	120.043157	40.013807	BOYSPR60.png
357	120.04587	40.024206	BOYSPR61.png
358	120.0431	40.037857	BOYSPR60.png
359	120.045844	40.051472	BOYSPR61.png
360	120.043234	40.058951	BOYSPR60.png
361	120.043162	40.002942	BOYSPR60.png
362	120.045748	40.013835	BOYSPR61.png
363	120.043178	40.024178	BOYSPR60.png
364	120.045764	40.037828	BOYSPR61.png
365	120.043247	40.051417	BOYSPR60.png
366	120.045934	40.059014	BOYSPR61.png
368	120.043382	40.066461	BOYSPR60.png
369	120.037627	40.069674	BOYSPR61.png
371	120.037362	40.077976	BOYSPR60.png
1823	120.0233611	40.0183611	BOYSPR61.png
1827	120.0207778	40.0183611	BOYSPR60.png
1830	120.0233889	40.0291667	BOYSPR61.png
1833	120.0207778	40.0291667	BOYSPR60.png
1836	120.0233889	40.0399722	BOYSPR61.png
1839	120.0207778	40.0399722	BOYSPR60.png
1842	120.0233889	40.0507778	BOYSPR61.png
1845	120.0207778	40.0507778	BOYSPR60.png
1848	120.0207778	40.0563889	BOYSPR60.png
1851	120.0246667	40.0576389	BOYSPR60.png
372	120.040134	40.063465	null
13081	119.2565278	39.0066389	null
13084	119.2309722	39.0224167	null
13085	119.2111667	39.0426111	null
13088	119.1856111	39.0583611	null
10862	118.92392	39.044702	null
10863	119.107096	38.807109	null
10865	118.844323	38.853691	null
10867	119.229261	38.871635	null
10869	119.129096	38.827886	null
10870	118.859906	38.848747	null
13851	119.443	39.789	null
13853	119.4506944	39.76	null
9817	119.877503	39.955886	null
9818	119.720799	39.920201	null
9819	119.750739	39.916884	null
18570	119.5948889	39.877	null
18572	119.627	39.9	null
18574	119.6281111	39.8976944	null
18576	119.547	39.8	null
9776	119.813216	39.968885	BOYSPR60.png
9777	119.82955	39.964552	BOYSPR61.png
9778	119.820383	39.963746	BOYSPR61.png
9779	119.835966	39.950302	BOYSPR61.png
9780	119.80955	39.950274	BOYSPR60.png
9782	119.701752	39.878141	BOYSPR61.png
9783	119.6987	39.876786	BOYSPR60.png
9785	119.72044	39.853304	BOYSPR61.png
9786	119.717413	39.851943	BOYSPR60.png
9787	119.736162	39.832415	BOYSPR61.png
9788	119.76773	39.790589	BOYSPR61.png
9789	119.764673	39.789233	BOYSPR60.png
9801	119.733135	39.831054	BOYSPR60.png
9802	119.751856	39.811527	BOYSPR61.png
9803	119.748829	39.810166	BOYSPR60.png
9809	119.690246	39.909803	BOYSPR60.png
9810	119.692996	39.922747	BOYSPR61.png
15937	119.682608	39.903442	BOYSPR61.png
15940	119.645914	39.866943	BOYSPR61.png
